Li,0.6333333333333333
O,0.6987153938928786
Mg,0.6644144144144144
Si,0.6204954954954955
Ca,0.7586206896551724
Ti,0.7586206896551724
Mn,0.6333333333333333
Co,0.7727941176470587
Cu,0.7657074036511156
Zn,0.6204954954954955
Sr,0.7083333333333333
Y,0.7727941176470587
Mo,0.7083333333333333
Ba,0.7727941176470587
W,0.7083333333333333
